FullName,Name,LastWriteTime,LastAccessTime,Extension,Directory,Relevance,Open,Type
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian.egg-info,rarian.egg-info,2021-10-30T18:32:55,2021-10-31T00:29:27,.egg-info,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian.egg-info,1665.043326040018,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\keybd_closed.png,keybd_closed.png,2021-07-25T00:10:25,2021-09-22T19:12:38,.png,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,png
C:\Users\GiladHecht\Workspace\workspacesManager\test\testProject\.rarian\data.json,data.json,2021-10-31T00:44:33,2021-10-31T00:44:33,.json,C:\Users\GiladHecht\Workspace\workspacesManager\test\testProject\.rarian,1513.675750945471,True,json
C:\Users\GiladHecht\Workspace\workspacesManager\test\testProject\.rarian\files.csv,files.csv,2021-10-31T00:44:33,2021-10-31T00:44:33,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\test\testProject\.rarian,1513.675750945471,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache\v\cache,cache,2021-07-20T10:14:04,2021-10-31T00:29:27,,C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache\v\cache,1665.043326040018,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-07-17T23-24-38.csv,log-2021-07-17T23-24-38.csv,2021-07-17T23:25:20,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian,rarian,2021-10-31T00:44:33,2021-10-31T00:44:33,,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian,1665.043326040018,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\ui,ui,2021-10-31T00:44:33,2021-10-31T00:44:33,,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\ui,1665.043326040018,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\style.css,style.css,2021-07-25T00:10:25,2021-09-22T19:13:17,.css,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,css
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs\log-2021-07-17T23-15-23.csv,log-2021-07-17T23-15-23.csv,2021-07-17T23:15:29,2021-10-30T23:58:48,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\unknownOSWarning.py,unknownOSWarning.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\main.py,main.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\src_rarian_gatherer_appsGatherer_py.html,src_rarian_gatherer_appsGatherer_py.html,2021-07-24T23:36:29,2021-09-22T19:17:46,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T14-55-29.csv,log-2021-06-26T14-55-29.csv,2021-06-26T14:55:46,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T17-15-03.csv,log-2021-06-26T17-15-03.csv,2021-06-26T17:15:17,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T17-40-03.csv,log-2021-06-26T17-40-03.csv,2021-06-26T17:42:21,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__\__init__.cpython-38.pyc,__init__.cpython-38.pyc,2021-07-23T17:31:01,2021-10-30T20:58:25,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project\__pycache__\projectsHandler.cpython-38.pyc,projectsHandler.cpython-38.pyc,2021-08-16T22:43:33,2021-10-30T20:58:26,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T13-31-03.csv,log-2021-06-26T13-31-03.csv,2021-06-26T13:31:20,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs\log-2021-07-17T15-58-53.csv,log-2021-07-17T15-58-53.csv,2021-07-17T19:24:32,2021-10-30T23:58:48,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\appsGatherer.py,appsGatherer.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs\log-2021-07-17T15-53-13.csv,log-2021-07-17T15-53-13.csv,2021-07-17T15:54:24,2021-10-30T23:58:48,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\executor\__pycache__\__init__.cpython-310.pyc,__init__.cpython-310.pyc,2021-10-31T00:44:45,2021-10-31T00:44:45,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\executor\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T14-59-51.csv,log-2021-06-26T14-59-51.csv,2021-06-26T15:00:07,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\ui\__pycache__\__init__.cpython-38.pyc,__init__.cpython-38.pyc,2021-07-22T18:27:18,2021-10-30T20:58:26,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\ui\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs\log-2021-07-17T22-29-06.csv,log-2021-07-17T22-29-06.csv,2021-07-17T22:30:02,2021-10-30T23:58:48,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\test\src\gatherer\conftest.py,conftest.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\test\src\gatherer,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-07-18T23-10-26.csv,log-2021-07-18T23-10-26.csv,2021-07-18T23:10:32,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__init__.py,__init__.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs\log-2021-07-17T23-12-06.csv,log-2021-07-17T23-12-06.csv,2021-07-17T23:12:12,2021-10-30T23:58:48,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\test\src\project\conftest.py,conftest.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\test\src\project,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache,.pytest_cache,2021-07-20T10:14:04,2021-10-31T00:29:27,.pytest_cache,C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache,1665.043326040018,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__,__pycache__,2021-10-31T00:44:46,2021-10-31T00:44:46,,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__,1665.043326040018,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\test\src\executor\test_executor.py,test_executor.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\test\src\executor,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T17-16-20.csv,log-2021-06-26T17-16-20.csv,2021-06-26T17:16:34,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\manager.py,manager.py,2021-10-31T00:52:40,2021-10-31T00:52:40,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-07-11T19-35-15.csv,log-2021-07-11T19-35-15.csv,2021-07-11T19:35:34,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\src_rarian_gatherer_gatherer_py.html,src_rarian_gatherer_gatherer_py.html,2021-07-24T23:36:29,2021-09-22T19:17:15,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\test\src\executor,executor,2021-10-31T00:44:33,2021-10-31T00:44:33,,C:\Users\GiladHecht\Workspace\workspacesManager\test\src\executor,1513.675750945471,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__\gatherer.cpython-38.pyc,gatherer.cpython-38.pyc,2021-07-23T17:31:01,2021-10-30T20:58:26,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\powershellClient.py,powershellClient.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\src_rarian_executor_executor_py.html,src_rarian_executor_executor_py.html,2021-07-24T23:36:29,2021-09-22T19:18:17,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\test\src,src,2021-10-31T00:44:33,2021-10-31T00:44:34,,C:\Users\GiladHecht\Workspace\workspacesManager\test\src,1513.675750945471,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\src_rarian_powershellClient_py.html,src_rarian_powershellClient_py.html,2021-07-24T23:36:29,2021-09-22T19:14:53,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__\explorer.cpython-38.pyc,explorer.cpython-38.pyc,2021-10-30T19:42:31,2021-10-30T20:58:26,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer,gatherer,2021-10-31T00:44:33,2021-10-31T00:44:33,,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer,1665.043326040018,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T17-43-01.csv,log-2021-06-26T17-43-01.csv,2021-06-26T17:54:25,2021-09-22T19:12:46,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__,__pycache__,2021-10-31T00:52:56,2021-10-31T00:52:56,,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__,1665.043326040018,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs\log-2021-07-17T23-08-54.csv,log-2021-07-17T23-08-54.csv,2021-07-17T23:10:16,2021-10-30T23:58:48,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache\v\cache\lastfailed,lastfailed,2021-10-30T21:11:00,2021-10-30T21:11:00,,C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache\v\cache,1665.043326040018,True,
C:\Users\GiladHecht\Workspace\workspacesManager\test\src\gatherer\test_explorer.py,test_explorer.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\test\src\gatherer,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\src_rarian_manager_py.html,src_rarian_manager_py.html,2021-07-24T23:56:42,2021-09-22T19:15:38,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\test\testProject,testProject,2021-10-31T00:44:33,2021-10-31T00:44:34,,C:\Users\GiladHecht\Workspace\workspacesManager\test\testProject,1513.675750945471,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__\gatherer.cpython-310.pyc,gatherer.cpython-310.pyc,2021-10-31T00:44:46,2021-10-31T00:44:46,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs\log-2021-07-17T22-32-54.csv,log-2021-07-17T22-32-54.csv,2021-07-17T22:33:01,2021-10-30T23:58:48,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache\v,v,2021-07-20T10:14:04,2021-10-31T00:29:27,,C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache\v,1665.043326040018,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__\appsGatherer.cpython-38.pyc,appsGatherer.cpython-38.pyc,2021-10-16T19:41:35,2021-10-30T20:58:26,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T14-53-26.csv,log-2021-06-26T14-53-26.csv,2021-06-26T14:54:36,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project\__pycache__\__init__.cpython-310.pyc,__init__.cpython-310.pyc,2021-10-31T00:44:46,2021-10-31T00:44:46,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\src_rarian_project___init___py.html,src_rarian_project___init___py.html,2021-07-24T23:36:29,2021-09-22T19:12:38,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__\explorer.cpython-310.pyc,explorer.cpython-310.pyc,2021-10-31T00:44:46,2021-10-31T00:44:46,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project\projectsHandler.py,projectsHandler.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T17-27-19.csv,log-2021-06-26T17-27-19.csv,2021-06-26T17:27:33,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\setup.py,setup.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\test,test,2021-10-31T00:44:33,2021-10-31T00:44:33,,C:\Users\GiladHecht\Workspace\workspacesManager\test,1513.675750945471,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\test\appData\data.json,data.json,2021-10-31T00:44:33,2021-10-31T00:44:33,.json,C:\Users\GiladHecht\Workspace\workspacesManager\test\appData,1513.675750945471,True,json
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs\log-2021-07-17T22-40-03.csv,log-2021-07-17T22-40-03.csv,2021-07-17T22:49:09,2021-10-30T23:58:48,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\ui\__pycache__,__pycache__,2021-10-31T00:44:46,2021-10-31T00:44:46,,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\ui\__pycache__,1665.043326040018,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\ui\__pycache__\__init__.cpython-310.pyc,__init__.cpython-310.pyc,2021-10-31T00:44:46,2021-10-31T00:44:46,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\ui\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache\README.md,README.md,2021-07-20T10:14:04,2021-09-22T19:12:38,.md,C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache,1665.043326040018,True,md
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project\__pycache__\__init__.cpython-38.pyc,__init__.cpython-38.pyc,2021-07-22T00:17:40,2021-10-30T20:58:26,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-07-17T15-33-03.csv,log-2021-07-17T15-33-03.csv,2021-07-17T15:34:44,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\ui\cliClient.py,cliClient.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\ui,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\src_rarian_ui_cliClient_py.html,src_rarian_ui_cliClient_py.html,2021-07-24T23:36:30,2021-09-22T19:18:36,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs\log-2021-07-17T15-40-12.csv,log-2021-07-17T15-40-12.csv,2021-07-17T15:46:27,2021-10-30T23:58:48,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\jupyter\.ipynb_checkpoints\openApps-checkpoint.ipynb,openApps-checkpoint.ipynb,2020-11-22T22:01:52,2021-09-22T20:09:38,.ipynb,C:\Users\GiladHecht\Workspace\workspacesManager\jupyter\.ipynb_checkpoints,1665.043326040018,True,ipynb
C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache\v\cache\stepwise,stepwise,2021-10-30T21:11:00,2021-10-30T21:11:00,,C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache\v\cache,1665.043326040018,True,
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\favicon_32.png,favicon_32.png,2021-07-25T00:10:25,2021-09-22T19:12:38,.png,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,png
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\ui\__pycache__\cliClient.cpython-38.pyc,cliClient.cpython-38.pyc,2021-10-30T19:42:31,2021-10-30T20:58:26,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\ui\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs\log-2021-07-17T21-21-46.csv,log-2021-07-17T21-21-46.csv,2021-07-17T22:27:11,2021-10-30T23:58:48,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\test\src\gatherer\test_appsGatherer.py,test_appsGatherer.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\test\src\gatherer,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\test\src\gatherer\test_filesGatherer.py,test_filesGatherer.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\test\src\gatherer,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\test\appData,appData,2021-10-31T00:44:33,2021-10-31T00:44:34,,C:\Users\GiladHecht\Workspace\workspacesManager\test\appData,1513.675750945471,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs\log-2021-07-11T19-38-06.csv,log-2021-07-11T19-38-06.csv,2021-07-11T19:40:32,2021-10-30T23:58:48,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\filesGatherer.py,filesGatherer.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__\filesGatherer.cpython-310.pyc,filesGatherer.cpython-310.pyc,2021-10-31T00:44:46,2021-10-31T00:44:46,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T17-55-27.csv,log-2021-06-26T17-55-27.csv,2021-06-26T17:59:34,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\src_rarian_gatherer_filesGatherer_py.html,src_rarian_gatherer_filesGatherer_py.html,2021-07-24T23:36:29,2021-09-22T19:14:59,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\executor\__pycache__\executor.cpython-310.pyc,executor.cpython-310.pyc,2021-10-31T00:44:45,2021-10-31T00:44:45,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\executor\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\src_rarian___init___py.html,src_rarian___init___py.html,2021-07-24T23:36:29,2021-09-22T19:12:38,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache\.gitignore,.gitignore,2021-07-20T10:14:04,2021-10-30T23:58:48,.gitignore,C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache,1665.043326040018,True,gitignore
C:\Users\GiladHecht\Workspace\workspacesManager\test\src\project\test_projectsHandler.py,test_projectsHandler.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\test\src\project,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__\unknownOSWarning.cpython-38.pyc,unknownOSWarning.cpython-38.pyc,2021-07-22T18:22:20,2021-10-30T20:58:26,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\src_rarian_gatherer_explorer_py.html,src_rarian_gatherer_explorer_py.html,2021-07-24T23:36:29,2021-09-22T19:14:01,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T15-00-49.csv,log-2021-06-26T15-00-49.csv,2021-06-26T15:01:05,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\explorer.py,explorer.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__\appsGatherer.cpython-310.pyc,appsGatherer.cpython-310.pyc,2021-10-31T00:44:46,2021-10-31T00:44:46,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\jquery.isonscreen.js,jquery.isonscreen.js,2021-07-25T00:10:25,2021-09-22T19:12:38,.js,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,js
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\src_rarian_project_project_py.html,src_rarian_project_project_py.html,2021-07-24T23:36:29,2021-09-22T19:19:14,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\executor\__pycache__,__pycache__,2021-10-31T00:44:45,2021-10-31T00:44:45,,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\executor\__pycache__,1665.043326040018,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,htmlcov,2021-07-24T23:36:30,2021-10-31T00:29:27,,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__init__.py,__init__.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\src_rarian_main_py.html,src_rarian_main_py.html,2021-07-24T23:36:29,2021-09-22T19:12:38,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\test\src\test_powershellClient.py,test_powershellClient.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\test\src,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\ui\__init__.py,__init__.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\ui,1513.675750945471,True,py
